TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Vintage.qql.Encomenda,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,46,0.3,2,39,177,57598,1749051239302,1.0,111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9722222222222222,111111111111111111111111011111111111,1.0,1111,0,0,4,1,0.9473684210526315,1111111111111111111110011111110111111111111111111111111111111011111111111111,0.8412698412698413,111111111111111111111011011111111110111111110110110110110111010,1.0,11111111111111111111,1.0,11111111111111111111,0.9722222222222222,111111111111111111111111011111111111
