TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.example.Menu,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,54,0.3,2,23,402,84220,1749036861665,0.891566265060241,11111111110110011111111111111111111101111111110111111110111111110111111111111011110,0.5714285714285714,111111000010101010101,1.0,111111111,0,0,9,4,0.7117117117117117,111111111111111111111111111111111111111000000000000000010000001111111111001111111111100100011111111001011111111,0.16666666666666666,100000000000011000,1.0,111111111,0.3333333333333333,110000100,0.5714285714285714,111110010100101100110
