TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
Vintage.mvc.Controller,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,2,103,372,45663,1749051436133,0.8987341772151899,1111111111111101001111111111111111111111010111111111111111111000111111111111111,1.0,11111111111111111111111111111111111111111111111,1.0,1111111111111111111111111111111111111111111111111111,3,1,45,1,0.9178885630498533,11111111111111011111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000011001111111111111100,0.43795620437956206,10110110110110110101100000001111110100010001000101111011011100000011011000100111101100110110111000000000000000000000110010010010010110001,1.0,11111111111111111111111111111111111111111111111,0.7659574468085106,11111001111111010101001110011111111100111111111,1.0,11111111111111111111111111111111111111111111111
